"SubNo"	"Hemisphere"	"ScalpLocation"	"CoilOrient"	"Block"	"Trial"	"Condition"	"Corr"	"Response"	"ACC"	"RT"	"Actual.orientation"	"Annoyance"	"Pain"	"Twitches"	"Visible.twitch"	"Av.RT.Prac"	"RT.Diff"	"Task"	"Congruence"	"Axes"	"HomLocation"	"RefLocation"
"7744"	"15"	"1"	"30"	"S"	4	4	"RIGHT_r"	"n"	"n"	"1"	0.253553	"S"	2	0	4	3	0.2647129	-0.0111599000000001	"CRT"	"Cong"	"N.S"	"P7.8"	"30"
"7745"	"15"	"1"	"30"	"S"	4	5	"LEFT_l"	"c"	"c"	"1"	0.246696	"S"	2	0	4	3	0.2974095	-0.0507135	"CRT"	"Cong"	"N.S"	"P7.8"	"30"
"7746"	"15"	"1"	"30"	"W"	4	6	"LEFT_l"	"c"	"c"	"1"	0.296797	"E"	3	0	4	4	0.2974095	-0.000612500000000016	"CRT"	"Cong"	"E.W"	"P7.8"	"30"
"7747"	"15"	"1"	"30"	"W"	4	7	"RIGHT_r"	"n"	"n"	"1"	0.280764	"E"	3	0	4	4	0.2647129	0.0160511	"CRT"	"Cong"	"E.W"	"P7.8"	"30"
"7748"	"15"	"1"	"30"	"W"	4	8	"RIGHT_l"	"n"	"n"	"1"	0.239501	"E"	3	0	4	4	0.255829	-0.016328	"CRT"	"Incong"	"E.W"	"P7.8"	"30"
"7749"	"15"	"1"	"30"	"W"	4	9	"RIGHT_l"	"n"	"n"	"1"	0.294491	"E"	3	0	4	4	0.255829	0.038662	"CRT"	"Incong"	"E.W"	"P7.8"	"30"
"7750"	"15"	"1"	"30"	"W"	4	10	"LEFT_r"	"c"	"c"	"1"	0.29423	"E"	3	0	4	4	0.2961831	-0.00195309999999999	"CRT"	"Incong"	"E.W"	"P7.8"	"30"
"7751"	"15"	"1"	"30"	"NW"	4	11	"LEFT_l"	"c"	"c"	"1"	0.291346	"SE"	0	0	1	0	0.2974095	-0.0060635	"CRT"	"Cong"	"NW.SE"	"P7.8"	"30"
"7752"	"15"	"1"	"30"	"NW"	4	12	"LEFT_r"	"c"	"c"	"1"	0.354302	"SE"	0	0	1	0	0.2961831	0.0581189	"CRT"	"Incong"	"NW.SE"	"P7.8"	"30"
"7753"	"15"	"1"	"30"	"NW"	4	13	"RIGHT_l"	"n"	"n"	"1"	0.297017	"SE"	0	0	1	0	0.255829	0.041188	"CRT"	"Incong"	"NW.SE"	"P7.8"	"30"
"7754"	"15"	"1"	"30"	"NW"	4	14	"RIGHT_r"	"n"	"n"	"1"	0.303858	"SE"	0	0	1	0	0.2647129	0.0391451	"CRT"	"Cong"	"NW.SE"	"P7.8"	"30"
"7755"	"15"	"1"	"30"	"NW"	4	15	"LEFT_r"	"c"	"c"	"1"	0.296578	"SE"	0	0	1	0	0.2961831	0.000394900000000031	"CRT"	"Incong"	"NW.SE"	"P7.8"	"30"
"7756"	"15"	"1"	"30"	"SW"	4	16	"LEFT_r"	"c"	"c"	"1"	0.255519	"SW"	2	0	1	0	0.2961831	-0.0406641	"CRT"	"Incong"	"NE.SW"	"P7.8"	"30"
"7757"	"15"	"1"	"30"	"SW"	4	17	"LEFT_l"	"c"	"c"	"1"	0.281613	"SW"	2	0	1	0	0.2974095	-0.0157965	"CRT"	"Cong"	"NE.SW"	"P7.8"	"30"
"7758"	"15"	"1"	"30"	"SW"	4	18	"LEFT_l"	"c"	"c"	"1"	0.240116	"SW"	2	0	1	0	0.2974095	-0.0572935	"CRT"	"Cong"	"NE.SW"	"P7.8"	"30"
"7759"	"15"	"1"	"30"	"SW"	4	19	"RIGHT_r"	"n"	"n"	"1"	0.27705	"SW"	2	0	1	0	0.2647129	0.0123371	"CRT"	"Cong"	"NE.SW"	"P7.8"	"30"
"7760"	"15"	"1"	"30"	"SW"	4	20	"RIGHT_l"	"n"	"n"	"1"	0.320243	"SW"	2	0	1	0	0.255829	0.064414	"CRT"	"Incong"	"NE.SW"	"P7.8"	"30"
"7761"	"15"	"1"	"21"	"W"	5	1	"LEFT_r"	"c"	"c"	"1"	0.291583	"W"	1	1	1	0	0.2961831	-0.0046001	"CRT"	"Incong"	"E.W"	"F3.4"	"21"
"7762"	"15"	"1"	"21"	"W"	5	2	"RIGHT_r"	"n"	"n"	"1"	0.268816	"W"	1	1	1	0	0.2647129	0.00410309999999997	"CRT"	"Cong"	"E.W"	"F3.4"	"21"
"7763"	"15"	"1"	"21"	"W"	5	3	"RIGHT_r"	"n"	"n"	"1"	0.281409	"W"	1	1	1	0	0.2647129	0.0166961	"CRT"	"Cong"	"E.W"	"F3.4"	"21"
"7764"	"15"	"1"	"21"	"W"	5	4	"RIGHT_l"	"n"	"n"	"1"	0.3168	"W"	1	1	1	0	0.255829	0.0609710000000001	"CRT"	"Incong"	"E.W"	"F3.4"	"21"
"7765"	"15"	"1"	"21"	"W"	5	5	"LEFT_l"	"c"	"c"	"1"	0.278883	"W"	1	1	1	0	0.2974095	-0.0185265	"CRT"	"Cong"	"E.W"	"F3.4"	"21"
"7766"	"15"	"1"	"21"	"S"	5	6	"RIGHT_r"	"n"	"n"	"1"	0.248672	"S"	3	3	1	0	0.2647129	-0.0160409	"CRT"	"Cong"	"N.S"	"F3.4"	"21"
"7767"	"15"	"1"	"21"	"S"	5	7	"LEFT_r"	"c"	"c"	"1"	0.281236	"S"	3	3	1	0	0.2961831	-0.0149471	"CRT"	"Incong"	"N.S"	"F3.4"	"21"
"7768"	"15"	"1"	"21"	"S"	5	8	"LEFT_l"	"c"	"c"	"1"	0.31245	"S"	3	3	1	0	0.2974095	0.0150405	"CRT"	"Cong"	"N.S"	"F3.4"	"21"
"7769"	"15"	"1"	"21"	"S"	5	9	"RIGHT_l"	"n"	"n"	"1"	0.255551	"S"	3	3	1	0	0.255829	-0.000278	"CRT"	"Incong"	"N.S"	"F3.4"	"21"
"7770"	"15"	"1"	"21"	"S"	5	10	"RIGHT_l"	"n"	"n"	"1"	0.269582	"S"	3	3	1	0	0.255829	0.013753	"CRT"	"Incong"	"N.S"	"F3.4"	"21"
"7771"	"15"	"1"	"21"	"SW"	5	11	"LEFT_r"	"c"	"c"	"1"	0.330827	"SW"	4	4	2	0	0.2961831	0.0346439	"CRT"	"Incong"	"NE.SW"	"F3.4"	"21"
"7772"	"15"	"1"	"21"	"SW"	5	12	"LEFT_l"	"c"	"c"	"1"	0.320975	"SW"	4	4	2	0	0.2974095	0.0235655	"CRT"	"Cong"	"NE.SW"	"F3.4"	"21"
"7773"	"15"	"1"	"21"	"SW"	5	13	"RIGHT_l"	"n"	"n"	"1"	0.272132	"SW"	4	4	2	0	0.255829	0.016303	"CRT"	"Incong"	"NE.SW"	"F3.4"	"21"
"7774"	"15"	"1"	"21"	"SW"	5	14	"RIGHT_r"	"n"	"n"	"1"	0.205446	"SW"	4	4	2	0	0.2647129	-0.0592669	"CRT"	"Cong"	"NE.SW"	"F3.4"	"21"
"7775"	"15"	"1"	"21"	"SW"	5	15	"LEFT_l"	"c"	"c"	"1"	0.322384	"SW"	4	4	2	0	0.2974095	0.0249745	"CRT"	"Cong"	"NE.SW"	"F3.4"	"21"
"7776"	"15"	"1"	"21"	"NW"	5	16	"RIGHT_l"	"n"	"n"	"1"	0.286602	"SE"	2	0	1	0	0.255829	0.0307730000000001	"CRT"	"Incong"	"NW.SE"	"F3.4"	"21"
"7777"	"15"	"1"	"21"	"NW"	5	17	"LEFT_r"	"c"	"c"	"1"	0.264996	"SE"	2	0	1	0	0.2961831	-0.0311871	"CRT"	"Incong"	"NW.SE"	"F3.4"	"21"
"7778"	"15"	"1"	"21"	"NW"	5	18	"LEFT_l"	"c"	"c"	"1"	0.306165	"SE"	2	0	1	0	0.2974095	0.00875550000000003	"CRT"	"Cong"	"NW.SE"	"F3.4"	"21"
"7779"	"15"	"1"	"21"	"NW"	5	19	"LEFT_r"	"c"	"c"	"1"	0.326665	"SE"	2	0	1	0	0.2961831	0.0304819	"CRT"	"Incong"	"NW.SE"	"F3.4"	"21"
"7780"	"15"	"1"	"21"	"NW"	5	20	"RIGHT_r"	"n"	"n"	"1"	0.272118	"SE"	2	0	1	0	0.2647129	0.0074051	"CRT"	"Cong"	"NW.SE"	"F3.4"	"21"
"7781"	"15"	"1"	"19"	"SW"	6	1	"RIGHT_r"	"n"	"n"	"1"	0.284289	"SW"	3	4	1	5	0.2647129	0.0195761	"CRT"	"Cong"	"NE.SW"	"FP"	"19"
"7782"	"15"	"1"	"19"	"SW"	6	2	"RIGHT_l"	"n"	"n"	"1"	0.231821	"SW"	3	4	1	5	0.255829	-0.024008	"CRT"	"Incong"	"NE.SW"	"FP"	"19"
"7783"	"15"	"1"	"19"	"SW"	6	3	"LEFT_l"	"c"	"c"	"1"	0.292332	"SW"	3	4	1	5	0.2974095	-0.00507750000000001	"CRT"	"Cong"	"NE.SW"	"FP"	"19"
"7784"	"15"	"1"	"19"	"SW"	6	4	"LEFT_l"	"c"	"c"	"1"	0.330581	"SW"	3	4	1	5	0.2974095	0.0331715	"CRT"	"Cong"	"NE.SW"	"FP"	"19"
"7785"	"15"	"1"	"19"	"SW"	6	5	"LEFT_r"	"c"	"c"	"1"	0.361939	"SW"	3	4	1	5	0.2961831	0.0657559	"CRT"	"Incong"	"NE.SW"	"FP"	"19"
"7786"	"15"	"1"	"19"	"NW"	6	6	"RIGHT_l"	"n"	"n"	"1"	0.290115	"SE"	5	5	2	1	0.255829	0.034286	"CRT"	"Incong"	"NW.SE"	"FP"	"19"
"7787"	"15"	"1"	"19"	"NW"	6	7	"LEFT_r"	"c"	"c"	"1"	0.235582	"SE"	5	5	2	1	0.2961831	-0.0606011	"CRT"	"Incong"	"NW.SE"	"FP"	"19"
"7788"	"15"	"1"	"19"	"NW"	6	8	"LEFT_l"	"c"	"n"	"0"	0.223053	"SE"	5	5	2	1	0.2974095	-0.0743565	"CRT"	"Cong"	"NW.SE"	"FP"	"19"
"7789"	"15"	"1"	"19"	"NW"	6	9	"RIGHT_r"	"n"	"n"	"1"	0.180848	"SE"	5	5	2	1	0.2647129	-0.0838649	"CRT"	"Cong"	"NW.SE"	"FP"	"19"
"7790"	"15"	"1"	"19"	"NW"	6	10	"RIGHT_l"	"n"	"n"	"1"	0.261212	"SE"	5	5	2	1	0.255829	0.00538300000000003	"CRT"	"Incong"	"NW.SE"	"FP"	"19"
"7791"	"15"	"1"	"19"	"S"	6	11	"LEFT_l"	"c"	"c"	"1"	0.265545	"S"	5	6	1	4	0.2974095	-0.0318645	"CRT"	"Cong"	"N.S"	"FP"	"19"
"7792"	"15"	"1"	"19"	"S"	6	12	"RIGHT_l"	"n"	"n"	"1"	0.247917	"S"	5	6	1	4	0.255829	-0.00791199999999997	"CRT"	"Incong"	"N.S"	"FP"	"19"
"7793"	"15"	"1"	"19"	"S"	6	13	"LEFT_r"	"c"	"c"	"1"	0.291646	"S"	5	6	1	4	0.2961831	-0.00453709999999996	"CRT"	"Incong"	"N.S"	"FP"	"19"
"7794"	"15"	"1"	"19"	"S"	6	14	"RIGHT_r"	"n"	"n"	"1"	0.224507	"S"	5	6	1	4	0.2647129	-0.0402059	"CRT"	"Cong"	"N.S"	"FP"	"19"
"7795"	"15"	"1"	"19"	"S"	6	15	"RIGHT_r"	"n"	"n"	"1"	0.257586	"S"	5	6	1	4	0.2647129	-0.00712690000000005	"CRT"	"Cong"	"N.S"	"FP"	"19"
"7796"	"15"	"1"	"19"	"W"	6	16	"LEFT_r"	"c"	"c"	"1"	0.288663	"W"	2	1	1	0	0.2961831	-0.00752009999999997	"CRT"	"Incong"	"E.W"	"FP"	"19"
"7797"	"15"	"1"	"19"	"W"	6	17	"RIGHT_l"	"n"	"n"	"1"	0.262791	"W"	2	1	1	0	0.255829	0.00696200000000002	"CRT"	"Incong"	"E.W"	"FP"	"19"
"7798"	"15"	"1"	"19"	"W"	6	18	"LEFT_l"	"c"	"c"	"1"	0.255591	"W"	2	1	1	0	0.2974095	-0.0418185	"CRT"	"Cong"	"E.W"	"FP"	"19"
"7799"	"15"	"1"	"19"	"W"	6	19	"RIGHT_r"	"n"	"n"	"1"	0.249054	"W"	2	1	1	0	0.2647129	-0.0156589	"CRT"	"Cong"	"E.W"	"FP"	"19"
"7800"	"15"	"1"	"19"	"W"	6	20	"LEFT_r"	"c"	"c"	"1"	0.259386	"W"	2	1	1	0	0.2961831	-0.0367971	"CRT"	"Incong"	"E.W"	"FP"	"19"
"7801"	"15"	"1"	"32"	"NW"	7	1	"RIGHT_r"	"n"	"n"	"1"	0.304863	"NW"	0	0	1	0	0.2647129	0.0401501	"CRT"	"Cong"	"NW.SE"	"O1.2"	"32"
"7802"	"15"	"1"	"32"	"NW"	7	2	"LEFT_l"	"c"	"c"	"1"	0.305057	"NW"	0	0	1	0	0.2974095	0.00764750000000003	"CRT"	"Cong"	"NW.SE"	"O1.2"	"32"
"7803"	"15"	"1"	"32"	"NW"	7	3	"RIGHT_l"	"n"	"n"	"1"	0.242955	"NW"	0	0	1	0	0.255829	-0.012874	"CRT"	"Incong"	"NW.SE"	"O1.2"	"32"
"7804"	"15"	"1"	"32"	"NW"	7	4	"LEFT_r"	"c"	"c"	"1"	0.251834	"NW"	0	0	1	0	0.2961831	-0.0443491	"CRT"	"Incong"	"NW.SE"	"O1.2"	"32"
"7805"	"15"	"1"	"32"	"NW"	7	5	"LEFT_l"	"c"	"c"	"1"	0.248574	"NW"	0	0	1	0	0.2974095	-0.0488355	"CRT"	"Cong"	"NW.SE"	"O1.2"	"32"
"7806"	"15"	"1"	"32"	"W"	7	6	"LEFT_l"	"c"	"c"	"1"	0.315059	"W"	0	0	2	0	0.2974095	0.0176495	"CRT"	"Cong"	"E.W"	"O1.2"	"32"
"7807"	"15"	"1"	"32"	"W"	7	7	"LEFT_r"	"c"	"c"	"1"	0.315707	"W"	0	0	2	0	0.2961831	0.0195239	"CRT"	"Incong"	"E.W"	"O1.2"	"32"
"7808"	"15"	"1"	"32"	"W"	7	8	"RIGHT_l"	"n"	"n"	"1"	0.291276	"W"	0	0	2	0	0.255829	0.035447	"CRT"	"Incong"	"E.W"	"O1.2"	"32"
"7809"	"15"	"1"	"32"	"W"	7	9	"RIGHT_r"	"n"	"n"	"1"	0.258559	"W"	0	0	2	0	0.2647129	-0.00615390000000005	"CRT"	"Cong"	"E.W"	"O1.2"	"32"
"7810"	"15"	"1"	"32"	"W"	7	10	"RIGHT_l"	"n"	"n"	"1"	0.304605	"W"	0	0	2	0	0.255829	0.048776	"CRT"	"Incong"	"E.W"	"O1.2"	"32"
"7811"	"15"	"1"	"32"	"SW"	7	11	"LEFT_r"	"c"	"c"	"1"	0.201877	"SW"	0	0	2	0	0.2961831	-0.0943061	"CRT"	"Incong"	"NE.SW"	"O1.2"	"32"
"7812"	"15"	"1"	"32"	"SW"	7	12	"LEFT_r"	"c"	"c"	"1"	0.305586	"SW"	0	0	2	0	0.2961831	0.00940290000000005	"CRT"	"Incong"	"NE.SW"	"O1.2"	"32"
"7813"	"15"	"1"	"32"	"SW"	7	13	"LEFT_l"	"c"	"c"	"1"	0.29065	"SW"	0	0	2	0	0.2974095	-0.00675949999999997	"CRT"	"Cong"	"NE.SW"	"O1.2"	"32"
"7814"	"15"	"1"	"32"	"SW"	7	14	"RIGHT_l"	"n"	"n"	"1"	0.213067	"SW"	0	0	2	0	0.255829	-0.042762	"CRT"	"Incong"	"NE.SW"	"O1.2"	"32"
"7815"	"15"	"1"	"32"	"SW"	7	15	"RIGHT_r"	"n"	"n"	"1"	0.280446	"SW"	0	0	2	0	0.2647129	0.0157330999999999	"CRT"	"Cong"	"NE.SW"	"O1.2"	"32"
"7816"	"15"	"1"	"32"	"S"	7	16	"LEFT_r"	"c"	"c"	"1"	0.26633	"N"	0	0	1	0	0.2961831	-0.0298531	"CRT"	"Incong"	"N.S"	"O1.2"	"32"
"7817"	"15"	"1"	"32"	"S"	7	17	"LEFT_l"	"c"	"c"	"1"	0.318645	"N"	0	0	1	0	0.2974095	0.0212355	"CRT"	"Cong"	"N.S"	"O1.2"	"32"
"7818"	"15"	"1"	"32"	"S"	7	18	"RIGHT_r"	"n"	"n"	"1"	0.27336	"N"	0	0	1	0	0.2647129	0.00864709999999996	"CRT"	"Cong"	"N.S"	"O1.2"	"32"
"7819"	"15"	"1"	"32"	"S"	7	19	"RIGHT_l"	"n"	"n"	"1"	0.269527	"N"	0	0	1	0	0.255829	0.013698	"CRT"	"Incong"	"N.S"	"O1.2"	"32"
"7820"	"15"	"1"	"32"	"S"	7	20	"RIGHT_r"	"n"	"n"	"1"	0.257275	"N"	0	0	1	0	0.2647129	-0.00743790000000005	"CRT"	"Cong"	"N.S"	"O1.2"	"32"
"7821"	"15"	"1"	"106"	"S"	8	1	"RIGHT_l"	"n"	"n"	"1"	0.215946	"N"	1	1	2	0	0.255829	-0.039883	"CRT"	"Incong"	"N.S"	"V5"	"106"
"7822"	"15"	"1"	"106"	"S"	8	2	"RIGHT_r"	"n"	"n"	"1"	0.308057	"N"	1	1	2	0	0.2647129	0.0433441	"CRT"	"Cong"	"N.S"	"V5"	"106"
"7823"	"15"	"1"	"106"	"S"	8	3	"LEFT_r"	"c"	"c"	"1"	0.243909	"N"	1	1	2	0	0.2961831	-0.0522741	"CRT"	"Incong"	"N.S"	"V5"	"106"
"7824"	"15"	"1"	"106"	"S"	8	4	"LEFT_l"	"c"	"c"	"1"	0.27219	"N"	1	1	2	0	0.2974095	-0.0252195	"CRT"	"Cong"	"N.S"	"V5"	"106"
"7825"	"15"	"1"	"106"	"S"	8	5	"RIGHT_r"	"n"	"n"	"1"	0.253076	"N"	1	1	2	0	0.2647129	-0.0116369	"CRT"	"Cong"	"N.S"	"V5"	"106"
"7826"	"15"	"1"	"106"	"NW"	8	6	"LEFT_r"	"c"	"c"	"1"	0.306166	"NW"	0	0	1	0	0.2961831	0.00998290000000002	"CRT"	"Incong"	"NW.SE"	"V5"	"106"
"7827"	"15"	"1"	"106"	"NW"	8	7	"RIGHT_l"	"n"	"n"	"1"	0.25126	"NW"	0	0	1	0	0.255829	-0.00456899999999999	"CRT"	"Incong"	"NW.SE"	"V5"	"106"
"7828"	"15"	"1"	"106"	"NW"	8	8	"RIGHT_l"	"n"	"n"	"1"	0.257129	"NW"	0	0	1	0	0.255829	0.00130000000000002	"CRT"	"Incong"	"NW.SE"	"V5"	"106"
"7829"	"15"	"1"	"106"	"NW"	8	9	"LEFT_l"	"c"	"c"	"1"	0.2623	"NW"	0	0	1	0	0.2974095	-0.0351095	"CRT"	"Cong"	"NW.SE"	"V5"	"106"
"7830"	"15"	"1"	"106"	"NW"	8	10	"RIGHT_r"	"n"	"n"	"1"	0.315243	"NW"	0	0	1	0	0.2647129	0.0505301	"CRT"	"Cong"	"NW.SE"	"V5"	"106"
"7831"	"15"	"1"	"106"	"SW"	8	11	"LEFT_l"	"c"	"c"	"1"	0.25672	"SW"	1	1	2	0	0.2974095	-0.0406895	"CRT"	"Cong"	"NE.SW"	"V5"	"106"
"7832"	"15"	"1"	"106"	"SW"	8	12	"LEFT_r"	"c"	"c"	"1"	0.273582	"SW"	1	1	2	0	0.2961831	-0.0226011	"CRT"	"Incong"	"NE.SW"	"V5"	"106"
"7833"	"15"	"1"	"106"	"SW"	8	13	"RIGHT_r"	"n"	"n"	"1"	0.266826	"SW"	1	1	2	0	0.2647129	0.00211309999999998	"CRT"	"Cong"	"NE.SW"	"V5"	"106"
"7834"	"15"	"1"	"106"	"SW"	8	14	"RIGHT_l"	"n"	"n"	"1"	0.272076	"SW"	1	1	2	0	0.255829	0.016247	"CRT"	"Incong"	"NE.SW"	"V5"	"106"
"7835"	"15"	"1"	"106"	"SW"	8	15	"LEFT_r"	"c"	"c"	"1"	0.259951	"SW"	1	1	2	0	0.2961831	-0.0362321	"CRT"	"Incong"	"NE.SW"	"V5"	"106"
"7836"	"15"	"1"	"106"	"W"	8	16	"LEFT_r"	"c"	"c"	"1"	0.289138	"W"	1	0	3	0	0.2961831	-0.00704509999999997	"CRT"	"Incong"	"E.W"	"V5"	"106"
"7837"	"15"	"1"	"106"	"W"	8	17	"LEFT_l"	"c"	"c"	"1"	0.315808	"W"	1	0	3	0	0.2974095	0.0183985	"CRT"	"Cong"	"E.W"	"V5"	"106"
"7838"	"15"	"1"	"106"	"W"	8	18	"LEFT_l"	"c"	"c"	"1"	0.252604	"W"	1	0	3	0	0.2974095	-0.0448055	"CRT"	"Cong"	"E.W"	"V5"	"106"
"7839"	"15"	"1"	"106"	"W"	8	19	"RIGHT_r"	"n"	"n"	"1"	0.340249	"W"	1	0	3	0	0.2647129	0.0755361	"CRT"	"Cong"	"E.W"	"V5"	"106"
"7840"	"15"	"1"	"106"	"W"	8	20	"RIGHT_l"	"n"	"n"	"1"	0.254175	"W"	1	0	3	0	0.255829	-0.00165399999999999	"CRT"	"Incong"	"E.W"	"V5"	"106"
"7841"	"15"	"1"	"103"	"NW"	9	1	"LEFT_r"	"c"	"c"	"1"	0.259077	"NW"	1	1	3	5	0.2961831	-0.0371061	"CRT"	"Incong"	"NW.SE"	"LatIn"	"103"
"7842"	"15"	"1"	"103"	"NW"	9	2	"LEFT_l"	"c"	"c"	"1"	0.29893	"NW"	1	1	3	5	0.2974095	0.00152049999999998	"CRT"	"Cong"	"NW.SE"	"LatIn"	"103"
"7843"	"15"	"1"	"103"	"NW"	9	3	"RIGHT_r"	"n"	"n"	"1"	0.28856	"NW"	1	1	3	5	0.2647129	0.0238471	"CRT"	"Cong"	"NW.SE"	"LatIn"	"103"
"7844"	"15"	"1"	"103"	"NW"	9	4	"RIGHT_l"	"n"	"n"	"1"	0.239836	"NW"	1	1	3	5	0.255829	-0.015993	"CRT"	"Incong"	"NW.SE"	"LatIn"	"103"
"7845"	"15"	"1"	"103"	"NW"	9	5	"LEFT_r"	"c"	"c"	"1"	0.269477	"NW"	1	1	3	5	0.2961831	-0.0267061	"CRT"	"Incong"	"NW.SE"	"LatIn"	"103"
"7846"	"15"	"1"	"103"	"S"	9	6	"RIGHT_r"	"n"	"n"	"1"	0.261894	"N"	2	2	3	4	0.2647129	-0.00281890000000001	"CRT"	"Cong"	"N.S"	"LatIn"	"103"
"7847"	"15"	"1"	"103"	"S"	9	7	"RIGHT_l"	"n"	"n"	"1"	0.255873	"N"	2	2	3	4	0.255829	4.4000000000044e-05	"CRT"	"Incong"	"N.S"	"LatIn"	"103"
"7848"	"15"	"1"	"103"	"S"	9	8	"LEFT_l"	"c"	"c"	"1"	0.288675	"N"	2	2	3	4	0.2974095	-0.00873449999999998	"CRT"	"Cong"	"N.S"	"LatIn"	"103"
"7849"	"15"	"1"	"103"	"S"	9	9	"LEFT_r"	"c"	"c"	"1"	0.316804	"N"	2	2	3	4	0.2961831	0.0206209	"CRT"	"Incong"	"N.S"	"LatIn"	"103"
"7850"	"15"	"1"	"103"	"S"	9	10	"RIGHT_l"	"n"	"n"	"1"	0.299215	"N"	2	2	3	4	0.255829	0.043386	"CRT"	"Incong"	"N.S"	"LatIn"	"103"
"7851"	"15"	"1"	"103"	"W"	9	11	"RIGHT_r"	"n"	"n"	"1"	0.213434	"W"	1	0	2	4	0.2647129	-0.0512789	"CRT"	"Cong"	"E.W"	"LatIn"	"103"
"7852"	"15"	"1"	"103"	"W"	9	12	"LEFT_r"	"c"	"c"	"1"	0.244953	"W"	1	0	2	4	0.2961831	-0.0512301	"CRT"	"Incong"	"E.W"	"LatIn"	"103"
"7853"	"15"	"1"	"103"	"W"	9	13	"RIGHT_l"	"n"	"n"	"1"	0.306344	"W"	1	0	2	4	0.255829	0.050515	"CRT"	"Incong"	"E.W"	"LatIn"	"103"
"7854"	"15"	"1"	"103"	"W"	9	14	"RIGHT_r"	"n"	"n"	"1"	0.305634	"W"	1	0	2	4	0.2647129	0.0409211	"CRT"	"Cong"	"E.W"	"LatIn"	"103"
"7855"	"15"	"1"	"103"	"W"	9	15	"LEFT_l"	"c"	"c"	"1"	0.316972	"W"	1	0	2	4	0.2974095	0.0195625	"CRT"	"Cong"	"E.W"	"LatIn"	"103"
"7856"	"15"	"1"	"103"	"SW"	9	16	"LEFT_r"	"c"	"c"	"1"	0.269114	"NE"	4	0	5	5	0.2961831	-0.0270691	"CRT"	"Incong"	"NE.SW"	"LatIn"	"103"
"7857"	"15"	"1"	"103"	"SW"	9	17	"LEFT_l"	"c"	"c"	"1"	0.325755	"NE"	4	0	5	5	0.2974095	0.0283455	"CRT"	"Cong"	"NE.SW"	"LatIn"	"103"
"7858"	"15"	"1"	"103"	"SW"	9	18	"RIGHT_l"	"n"	"n"	"1"	0.275141	"NE"	4	0	5	5	0.255829	0.0193120000000001	"CRT"	"Incong"	"NE.SW"	"LatIn"	"103"
"7859"	"15"	"1"	"103"	"SW"	9	19	"LEFT_l"	"c"	"c"	"1"	0.29738	"NE"	4	0	5	5	0.2974095	-2.95000000000156e-05	"CRT"	"Cong"	"NE.SW"	"LatIn"	"103"
"7860"	"15"	"1"	"103"	"SW"	9	20	"RIGHT_r"	"n"	"n"	"1"	0.295813	"NE"	4	0	5	5	0.2647129	0.0311001	"CRT"	"Cong"	"NE.SW"	"LatIn"	"103"
"7861"	"15"	"1"	"1"	"NW"	10	1	"LEFT_l"	"c"	"c"	"1"	0.308974	"SE"	1	2	1	0	0.2974095	0.0115645	"CRT"	"Cong"	"NW.SE"	"FZ"	"2"
"7862"	"15"	"1"	"1"	"NW"	10	2	"LEFT_r"	"c"	"c"	"1"	0.285153	"SE"	1	2	1	0	0.2961831	-0.0110301	"CRT"	"Incong"	"NW.SE"	"FZ"	"2"
"7863"	"15"	"1"	"1"	"NW"	10	3	"RIGHT_l"	"n"	"n"	"1"	0.255993	"SE"	1	2	1	0	0.255829	0.000164000000000053	"CRT"	"Incong"	"NW.SE"	"FZ"	"2"
"7864"	"15"	"1"	"1"	"NW"	10	4	"RIGHT_l"	"n"	"n"	"1"	0.230241	"SE"	1	2	1	0	0.255829	-0.025588	"CRT"	"Incong"	"NW.SE"	"FZ"	"2"
"7865"	"15"	"1"	"1"	"NW"	10	5	"RIGHT_r"	"n"	"n"	"1"	0.275694	"SE"	1	2	1	0	0.2647129	0.0109811	"CRT"	"Cong"	"NW.SE"	"FZ"	"2"
"7866"	"15"	"1"	"1"	"W"	10	6	"RIGHT_l"	"n"	"n"	"1"	0.295114	"W"	0	0	1	0	0.255829	0.039285	"CRT"	"Incong"	"E.W"	"FZ"	"2"
"7867"	"15"	"1"	"1"	"W"	10	7	"LEFT_l"	"c"	"c"	"1"	0.315691	"W"	0	0	1	0	0.2974095	0.0182815	"CRT"	"Cong"	"E.W"	"FZ"	"2"
"7868"	"15"	"1"	"1"	"W"	10	8	"RIGHT_r"	"n"	"n"	"1"	0.240911	"W"	0	0	1	0	0.2647129	-0.0238019	"CRT"	"Cong"	"E.W"	"FZ"	"2"
"7869"	"15"	"1"	"1"	"W"	10	9	"LEFT_r"	"c"	"c"	"1"	0.256943	"W"	0	0	1	0	0.2961831	-0.0392401	"CRT"	"Incong"	"E.W"	"FZ"	"2"
"7870"	"15"	"1"	"1"	"W"	10	10	"RIGHT_r"	"n"	"n"	"1"	0.253282	"W"	0	0	1	0	0.2647129	-0.0114309	"CRT"	"Cong"	"E.W"	"FZ"	"2"
"7871"	"15"	"1"	"1"	"SW"	10	11	"LEFT_r"	"c"	"c"	"1"	0.305544	"SW"	1	2	1	0	0.2961831	0.00936090000000001	"CRT"	"Incong"	"NE.SW"	"FZ"	"2"
"7872"	"15"	"1"	"1"	"SW"	10	12	"LEFT_r"	"c"	"c"	"1"	0.297377	"SW"	1	2	1	0	0.2961831	0.00119390000000003	"CRT"	"Incong"	"NE.SW"	"FZ"	"2"
